,maximum,minimum,mean,std,index
0,109503.0,84394.0,96326.13333333333,7031.713512050669,7
1,109503.0,84394.0,96359.5,7048.939171960612,7
2,109503.0,84395.0,96359.5,7034.662189236012,7
3,109503.0,84395.0,96326.33333333333,7031.513480199243,7
